,OBJECTID,CODE,NAME,DESIG_DATE,HOTLINK,STAT_AREA,SHAPE_Leng_left,Shape_Length_left,Shape_Area_left,index_right,FID_1,CSREF,STATUS,CS_TYPE,STARTDATE,ENDDATE,ORG_NAME,DURATION,TOTVAL,GROSSAR,SUM_GIS_HA,AVGANNCOST,TOTVAL_NO,APP_YEAR,MAG_CS_TYP,SHAPE_Leng_right,Shape_Le_1,Shape_Length_right,Shape_Area_right,END_YEAR,AREA_CLIP
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3030,16121,823747,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,PW & JM NORRIS & SON,5,52569.31,33.17,46.416423107,10513.862,52569.31,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",5689.1648276,5689.1648276,5689.164827602984,464164.2310695855,2024,0.4641642310695859
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2995,13303,645561,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,S Frankland,5,7360.25,78.45,9.39533448765,1472.05,7360.25,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",1432.02851814,1432.02851814,1432.0285181370564,93953.34487647316,2023,0.09395334487647314
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3258,7167,495308,Agreement Live,WOODLAND MANAGEMENT PLAN,01-03-2019 00:00:00,28-02-2021 00:00:00,*Unavailable,2,*Unavailable,434.33,86.8716459688,*Unavailable,0.0,2018,WOODLAND MANAGEMENT PLAN,20938.9321006,6082.74900324,6082.7490032433,219587.02082191006,2021,0.2195870208219101
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2960,10398,631493,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,G R HOPE,5,44318.65,323.3,33.0615668674,8863.73,44318.65,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",3694.24345552,3694.24345552,3694.2434555176956,330615.66867427435,2023,0.3306156686742742
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2957,10280,630781,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2020 00:00:00,AT Burrow & Son,2,10014.66,0.08,1.23612964136,5007.33,10014.66,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",1532.0678809,1532.0678809,1532.067880899277,12361.296413574213,2020,0.01236129641357422
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2969,11117,637114,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,G METCALFE & SON,5,48336.21,205.49,50.984482942,9667.242,48336.21,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",10903.6870451,4065.48937016,4065.4893701611495,174695.11456973027,2023,0.1746951145697303
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2971,11136,637248,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2020 00:00:00,P & MM LUMB & SONS,2,9987.52,0.08,0.875857798277,4993.76,9987.52,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",545.057251206,545.057251206,545.0572512055594,8758.577982769719,2020,0.008758577982769713
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3232,6228,491241,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,C Dean & L J Brennand,5,16591.35,80.65,46.8714518826,3318.2699999999995,16591.35,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",10373.8220715,3218.54225116,3218.542251163359,146382.50484242177,2022,0.1463825048424218
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3365,10259,630696,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,C Dean & L J Brennand,5,10243,12.8,16.4410016283,2048.6,10243.0,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",2765.5931528,1022.97907968,1022.9790796836436,47550.35510450829,2023,0.04755035510450828
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3040,16731,826926,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2021 00:00:00,MB & JK TOWNLEY,2,9987.52,0.08,0.0696957988173,4993.76,9987.52,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",224.864510295,224.864510295,224.86451029483393,696.9579881733849,2021,0.0006969579881733849
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3414,12827,644844,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2020 00:00:00,"WRIGHT, JV & MM",2,9999.74,0.04,0.276120988453,4999.87,9999.74,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",238.838574819,238.838574819,238.83857481939435,2761.2098845311493,2020,0.00276120988453115
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3458,14195,667201,Agreement Live,WOODLAND MANAGEMENT PLAN,01-02-2019 09:10:40,31-01-2021 09:10:40,*Unavailable,2,*Unavailable,65.2,13.2534601514,*Unavailable,0.0,2018,WOODLAND MANAGEMENT PLAN,3460.0501707,1823.59536644,1823.5953664367876,69290.01096084551,2021,0.0692900109608455
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3180,4619,474177,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,P & M & PN DEWHURST,5,24844,400.35,65.4484243147,4968.8,24844.0,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",9525.59027621,9525.59027621,9525.590276213217,654484.2431470406,2022,0.6544842431470407
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2987,12414,644205,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Squire House Farm,5,76313.5,4.0,29.8033840869,15262.7,76313.5,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",4483.34433892,4483.34433892,4483.344338918838,298033.8408687349,2023,0.2980338408687347
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3524,16354,825221,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,*Unavailable,5,*Unavailable,107.69,43.5412537006,*Unavailable,0.0,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",8332.81544972,2593.22147038,2593.2214703819686,117282.45783851901,2024,0.11728245783851901
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2977,11348,640519,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2020 00:00:00,JS & KA WHITAKER,2,9987.52,0.08,0.286611732255,4993.76,9987.52,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",322.470080038,322.470080038,322.47008003754286,2866.1173225479206,2020,0.0028661173225479203
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3680,15845,822311,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,J HOLDEN & SONS,5,151421.25,295.78,90.6139284246,30284.25,151421.25,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",17093.0708976,2467.29332577,2467.2933257669238,145691.62036137565,2024,0.14569162036137562
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2916,5606,487434,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,Bowland Farms Estate Ltd,5,134174.36,361.3,110.036989316,26834.871999999996,134174.36,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",10324.9284401,10324.9284401,10324.928440145371,1100369.8931549995,2022,1.100369893155
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3205,5581,487333,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,T WHITWELL & SONS LTD,5,45809.9,307.04,224.961621067,9161.98,45809.9,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",20098.212472,8550.09104005,8550.09104004559,903352.430353577,2020,0.9033524303535784
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2921,6245,491364,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,E ROPER AND SONS,5,50757.7,579.49,70.5356831018,10151.539999999999,50757.7,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",8962.58704504,8962.58704504,8962.587045035103,705356.8310180759,2021,0.7053568310180766
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2902,4681,475061,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,"YATES & SON, J",5,28212.9,182.85,36.6913874143,5642.58,28212.9,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",5972.7090956,5972.7090956,5972.709095595755,366913.8741428232,2022,0.3669138741428235
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3025,15974,822875,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,Mrs J  Myers,5,19514.45,29.6,19.0885594346,3902.8900000000003,19514.45,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",3811.47511927,3811.47511927,3811.4751192667663,190885.59434619243,2024,0.19088559434619243
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3527,16447,825692,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,JA & M GORNALL & SON,5,109183.95,611.0,112.606662729,21836.79,109183.95,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",12052.2030786,6795.06778381,6795.067783811804,906499.2278765254,2024,0.9064992278765258
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2990,12549,644385,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,J & M SINGLETON & SONS,5,40651.85,1.1,84.1468283178,8130.37,40651.85,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",14736.5795689,10170.3626922,10170.362692249035,611599.3969579171,2023,0.6115993969579171
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2983,11854,643413,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Charnleys at Waller Clough,5,24316.8,43.75,23.1610723567,4863.36,24316.8,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",4980.77271667,4980.77271667,4980.772716672274,231610.72356737757,2023,0.23161072356737755
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2981,11668,643145,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,R & M COWGILL,5,63965.45,15.93,80.3737290961,12793.09,63965.45,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",11099.9739745,3576.51436013,3576.5143601312693,199513.2467873764,2023,0.19951324678737636
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3173,4422,472458,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,M G Whitwell Ltd,5,69034.8,145.04,81.3927369457,13806.960000000001,69034.8,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",9499.68143321,6252.76648912,6252.766489123283,437244.4136283887,2020,0.4372444136283885
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2872,1684,311251,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,A & S Bullock,5,23398.09,89.74,17.3445069367,4679.618,23398.09,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",2281.53053122,2281.53053122,2281.5305312189957,173445.06936744202,2021,0.17344506936744208
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3028,16033,823204,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,HR SF & R LEECE,5,71962.5,116.59,45.3856702726,14392.5,71962.5,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6282.83270686,6282.83270686,6282.832706857244,453856.702725899,2024,0.453856702725899
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2993,12984,645079,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,R Gifford & Son,5,63573.75,261.58,43.70305174,12714.75,63573.75,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",4892.2406573,4892.2406573,4892.240657297255,437030.51740013296,2023,0.4370305174001332
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3001,14333,671256,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2020 00:00:00,M D & P H Clayton,2,10044,0.04,0.217947082786,5022,10044.0,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",207.043862367,207.043862367,207.0438623669121,2179.4708278559838,2020,0.002179470827855983
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3047,17509,830375,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,R SEED & SON,5,19008.05,0.95,5.85476235023,3801.6099999999997,19008.05,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",2194.30601724,2194.30601724,2194.30601724049,58547.62350231841,2024,0.05854762350231843
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2992,12971,645051,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,J & F NUTTER,5,11211.28,151.04,35.3130407209,2242.2560000000003,11211.28,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",7589.6543683,7589.6543683,7589.654368295443,353130.4072092481,2023,0.3531304072092481
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2962,10531,632344,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,James Ainscough,5,12700.05,123.3,32.5616636831,2540.0099999999998,12700.05,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6855.48871646,6855.48871646,6855.488716460949,325616.63683070836,2023,0.3256166368307083
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2869,1460,309982,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,MESSRS F&MM PARKINSON,5,34697.4,185.56,55.4042522773,6939.4800000000005,34697.4,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",9258.0093965,9258.0093965,9258.009396501555,554042.5227729626,2021,0.5540425227729628
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2996,13382,645788,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2020 00:00:00,D & L M Cowgill,2,9987.52,0.08,0.703709925464,4993.76,9987.52,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",489.195232144,489.195232144,489.19523214390995,7037.0992546367925,2020,0.007037099254636793
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3042,16851,827469,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2021 00:00:00,T W HOLDEN & SON,2,9987.52,0.08,0.432139863447,4993.76,9987.52,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",303.058581949,303.058581949,303.0585819494004,4321.398634471657,2021,0.004321398634471657
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3046,17501,830340,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,Mrs Wendy Stamper,5,5601,57.55,11.6053828439,1120.2,5601.0,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",1765.50458999,1765.50458999,1765.5045899919232,116053.82843852916,2024,0.11605382843852922
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2936,8877,576816,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2019 00:00:00,T W HOLDEN & SON,2,10044,0.04,9.49235337029,5022,10044.0,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",1520.68091043,1520.68091043,1520.6809104318377,94923.53370290835,2019,0.09492353370290839
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2867,1206,308400,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,AR & CA Parkinson,5,43904.1,39.2,46.8498130067,8780.82,43904.1,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6917.50707706,6917.50706733,6917.507067333748,468498.1302266519,2021,0.4684981302266517
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2912,5363,485499,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,K & J R Stott T/A P Stott,5,30101.43,279.1,43.0696472241,6020.286,30101.43,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6638.84131859,6638.84131859,6638.841318589017,430696.472241137,2020,0.430696472241137
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3026,15981,822915,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,A & E JARVIS,5,23403.14,47.92,26.8123782351,4680.628,23403.14,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",2741.30059625,2741.30059625,2741.300596254227,268123.78235136444,2024,0.26812378235136436
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,2905,4852,476216,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,*Unavailable,5,*Unavailable,2.5,24.2504466984,*Unavailable,0.0,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",4116.53357121,4116.53372489,4116.533724887627,242504.4675388295,2022,0.24250446753882954
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3034,16304,824854,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,J & S Hartley,5,138586.29,107.89,37.6009027249,27717.258,138586.29,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",9185.10944688,9185.10950147,9185.109501465235,376009.0546576304,2024,0.37600905465763046
29,30,13,Forest Of Bowland,Feb-64,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/forest-of-bowland-aonb,805.73,179323.78979941807,179323.78979941807,805733322.6663495,3280,8575,549514,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2019 00:00:00,TG & GA WHITWELL,2,7734.9,0.06,0.298650278676,3867.45,7734.9,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",241.93926421,241.939415703,241.93941570287728,2986.5061412766545,2019,0.002986506141276654
